epoch,lr,train_loss,val_loss,train_dice,val_dice,train_iou,val_iou,train_precision,val_precision,train_recall,val_recall,train_dice_c1,val_dice_c1,train_iou_c1,val_iou_c1,train_recall_c1,val_recall_c1,train_precision_c1,val_precision_c1,train_dice_c2,val_dice_c2,train_iou_c2,val_iou_c2,train_recall_c2,val_recall_c2,train_precision_c2,val_precision_c2,train_dice_c3,val_dice_c3,train_iou_c3,val_iou_c3,train_recall_c3,val_recall_c3,train_precision_c3,val_precision_c3
88,0.0007,0.3244064348084586,0.4592790722846985,0.6395384477228103,0.5663044372133412,0.4834471906432111,0.4114796546092035,0.6112341187359345,0.5314691416981734,0.7015635236601292,0.6115337203392379,0.5172972559828735,0.7056624791179201,0.3511129954838412,0.5466455271117752,0.6755384252379087,0.7054368928717717,0.4287803122117746,0.7065415750059055,0.6061825182827493,0.5253735626418091,0.4362946251436805,0.3571739676900183,0.6229688530160502,0.6136761688031184,0.6141340108922108,0.4595482805856861,0.7951355689028082,0.4678772698802945,0.6629339513021114,0.3306194690258172,0.8061832927264283,0.5154880993428235,0.7907880331038181,0.4283175695029283
89,0.000525,0.3202297244753156,0.4480668783187866,0.6129142576136585,0.5672759521812106,0.4602759129499277,0.4113463605580988,0.5680142852593422,0.5438258388886568,0.7258301221551782,0.6220129016208066,0.4849430232245746,0.6817505020119818,0.324901511649786,0.5186058996827624,0.6095499114871458,0.6443347760088891,0.41469579663257516,0.7244576694925577,0.5784129892165601,0.526642662065329,0.41551980347140144,0.35870073133042174,0.770150137516831,0.7291202793209077,0.5059921809895993,0.41273116597055454,0.7753867603998407,0.493434692466321,0.6404064237285957,0.3567324506611123,0.7977903174615574,0.492583649532623,0.7833548781558521,0.4942886812028581
90,0.000525,0.39746010984693253,0.4025945901870728,0.5960173336423538,0.606602653517903,0.43628376521239776,0.45565153837635275,0.5580677760798184,0.601721382420439,0.6904248186378076,0.6258006187429447,0.5445106596947713,0.7037825053216358,0.37827698722533915,0.5443014146298687,0.5964340769986768,0.6833953148074708,0.5192426031297075,0.7259833112062065,0.5847971940608475,0.5399901156417474,0.4222458403030641,0.37261005986200235,0.7140056767073341,0.6542342061351949,0.5384029019529614,0.4616591312430248,0.6587441471714421,0.5760353395903256,0.5083284681087901,0.45004314063718714,0.7608347022074119,0.5397723352861684,0.6165578231567862,0.6175217048120856
91,0.000525,0.3293281538145883,0.3987637281417847,0.6726061707074753,0.6077074630234379,0.5163246983050812,0.45727124104344447,0.6440837649475892,0.5833597909458795,0.7139840344545302,0.6372611094187416,0.6103066390993561,0.7108562786626335,0.4430605474400074,0.5533642900397076,0.6729818721803014,0.7269183568130342,0.5695375176806898,0.696897011464554,0.6302776783882543,0.5408953466251335,0.464157333310793,0.37407492483057986,0.6857127622233673,0.6003875654431372,0.5850587488920116,0.49434331124300196,0.7772341946348151,0.5713707637825469,0.6417562141644433,0.44437450826004626,0.7832574689599217,0.5844774060000535,0.7776550282700665,0.558839050130083
92,0.000525,0.35389050585883003,0.40512306690216066,0.6413304027329633,0.5994800923652943,0.48157372982210395,0.44664832921706765,0.5971546208729107,0.5509768317126973,0.715856659335549,0.6622416204797225,0.5905308540934253,0.703424402224595,0.4204916283357758,0.5447469862714575,0.683441230497778,0.7339756515598752,0.5242079049577041,0.6782219167881774,0.5744078818087489,0.547379849449722,0.4063562989832074,0.37888878620278654,0.6189203668069878,0.643435653482636,0.5718422605601575,0.4774112810540168,0.7590524722967152,0.5476360254215662,0.6178732621473286,0.41630921517695896,0.8452083807018809,0.6093135563966565,0.6954136971008702,0.4972972972958972
93,0.000525,0.3104740355695997,0.490574049949646,0.6763610143753533,0.5458733130182148,0.5234468516665546,0.3894449675157976,0.6513370342500384,0.5562271985990941,0.7231526021142288,0.5958328016393305,0.573770251396831,0.6677681587113177,0.4044064077739587,0.5034157885131143,0.6522143988201496,0.6622477031719575,0.5249046076237436,0.6780126940270785,0.6353981875633171,0.5267483320684199,0.4684052695858023,0.3585107682825838,0.7042219129124062,0.770645665527871,0.5975585875000736,0.40020365191719093,0.8199146041659122,0.4431034482749071,0.6975288776399027,0.3064083457516948,0.813021494610131,0.3546050362181628,0.8315479076262982,0.5904652498530129
94,0.000525,0.34048081125531876,0.4014684796333313,0.6307305402790506,0.5894153434081314,0.47247722554920557,0.43532488465395663,0.5693007889085206,0.5394919984015641,0.7353467628924898,0.6763914141108167,0.5439616968475152,0.6764541729649127,0.3759323106990009,0.5129641160443547,0.6494133649690695,0.6722706457897675,0.47401374118819606,0.6855663935197972,0.6090550896279773,0.5346809592098765,0.4436216671590609,0.3656508909462658,0.7904779314586,0.7555927997182649,0.5125854635636953,0.41394562431222176,0.7391748343616598,0.5571108980496052,0.5978776987895549,0.4273596469712494,0.7661489922497995,0.6013107968244177,0.7213031619736706,0.5189639773726735
95,0.000525,0.3321623759610312,0.396223258972168,0.6133139722977462,0.5977899806947283,0.45727869520811726,0.4449627265717891,0.5505714190543174,0.5606730759092837,0.7371321064847943,0.6684984214945201,0.5323469546175683,0.6832770206932719,0.36894239836473514,0.520874194431102,0.6390942048853655,0.7014233252774441,0.4806599988881593,0.6708842785740722,0.5503752292697186,0.5369755989778331,0.3843641783419443,0.3675230005420919,0.7684947244036053,0.7488459992287282,0.4450628433718225,0.4189348019889229,0.7572197330059519,0.5731173224130797,0.6185295089176726,0.44649098474217347,0.8038073901654119,0.555225939977388,0.7259914149029706,0.5922001471648559
96,0.000525,0.32167142629623413,0.4201679825782776,0.6566305066267276,0.5792762595687269,0.49945741460475657,0.424427263221495,0.6348263159092128,0.5597648360028946,0.694920911651467,0.6426150114693245,0.5551045163716951,0.6785590482816074,0.38539713152677024,0.5147965362044143,0.6301982562406944,0.6682397900599771,0.5132558434694977,0.6928002813491237,0.6425559405898273,0.5209266907862834,0.47537055633999736,0.3528227393049338,0.6706329159157977,0.7653658514556002,0.6242788619519019,0.3954051177511076,0.7722310629186605,0.5383430396382898,0.6376045559475025,0.4056625141551368,0.7839315627979093,0.4942393928923965,0.7669442423062388,0.5910891089084526
97,0.000525,0.37316747052328925,0.4213183164596558,0.5838873410700687,0.5598082141263936,0.4265632838511088,0.40459386505735934,0.5477067511118865,0.5146298792719433,0.6721682559589176,0.6659348927187008,0.4748648257838129,0.6488795008157088,0.3169277338445158,0.4816090305029075,0.6026235036171126,0.6245023516329657,0.41098882643605666,0.6802227507555926,0.5377072318073809,0.4939233664548181,0.3687504214893779,0.3284616271701562,0.6558326606767841,0.8028987390811576,0.5002200486864402,0.3570492400029661,0.7390899656190124,0.5366217751086538,0.5940116962194327,0.4037109374990144,0.7580486035828558,0.5704035874419786,0.7319113782131628,0.5066176470572714
98,0.000525,0.333996091570173,0.43392481803894045,0.6415422294719869,0.5763459805700449,0.4810271824785019,0.42039825555187843,0.5749139467889138,0.5685075438824752,0.7588111454130069,0.6243247206108189,0.5659219863235312,0.6769604107612033,0.398705648909128,0.5131087041552056,0.6404653581724542,0.6804487595440342,0.5193337427114719,0.6750277560526347,0.6323687172240727,0.5342709506907417,0.4641439658892058,0.3653030436336337,0.7621198553037554,0.7446468234696847,0.5660641022638687,0.41688428958634843,0.7263359848683566,0.5178065802581898,0.5802319326371718,0.38278301886679605,0.8738482227628109,0.44787857881873794,0.6393439953914009,0.6136105860084423
99,0.000525,0.34217466456549506,0.4328116297721863,0.6313790273937195,0.5783636125472891,0.47497519216928774,0.42310239307313147,0.5876675139890256,0.5871954318872775,0.7151075639777604,0.5934038333860531,0.51819026199,0.6869913026304666,0.35140313133326284,0.5245187973999754,0.6175919975597639,0.6698612072453165,0.4536733207703551,0.7050396415983243,0.65232259590584,0.5277483777897731,0.48905262387644444,0.3592177135769164,0.7981091864428108,0.660540013507702,0.5659206424514395,0.4394146143125243,0.7236242242853188,0.5203511572216274,0.5844698212981562,0.38557066824250275,0.7296215079307063,0.44981027940514035,0.7434085787452823,0.6171320397509839
100,0.000525,0.27379748140062604,0.4280469059944153,0.6892738967157581,0.5685149711094606,0.5390172503515811,0.41346180611381816,0.6508917242867566,0.5234499718050523,0.7403342648029883,0.6378048773227979,0.5969829843791972,0.6873710291326183,0.4289246844205536,0.5254190217634424,0.6628680914634911,0.66606443774346,0.5477447540480401,0.7100972494722116,0.6306788682624437,0.5143818092071312,0.4629578330160248,0.34730470503648553,0.6828827219624736,0.6355530227886167,0.5951765229139306,0.43205372823272853,0.8401598375056334,0.5037920749886327,0.7251692336181648,0.3676616915415264,0.875251980983,0.6117971714363167,0.809753895898299,0.4281989377102169
